MesAno,Empresa,Valor,Segmento,mes
202301,Empresa 115,245865.437,Não Tiny,2023-01
202301,Empresa 116,2047.0,Tiny,2023-01
202301,Empresa 117,207730.895,Tiny,2023-01
202301,Empresa 118,43076.0,Não Tiny,2023-01
202301,Empresa 119,293110.998,Tiny,2023-01
202301,Empresa 120,3019.2360000000003,Tiny,2023-01
202301,Empresa 121,309821.104,Não Tiny,2023-01
202301,Empresa 122,217546.97199999998,Tiny,2023-01
202301,Empresa 123,864375.5650000001,Tiny,2023-01
202301,Empresa 124,44345.496,Tiny,2023-01
202301,Empresa 125,74874.009,Não Tiny,2023-01
202301,Empresa 126,107465.898,Tiny,2023-01
202301,Empresa 127,65771.0,Tiny,2023-01
202301,Empresa 128,75039.9228,Tiny,2023-01
202301,Empresa 129,136340.1858,Não Tiny,2023-01
202301,Empresa 130,19067.573600000003,Tiny,2023-01
202301,Empresa 131,660363.5706000001,Tiny,2023-01
202301,Empresa 132,14598.6166,Tiny,2023-01
202301,Empresa 133,737581.626,Tiny,2023-01
202301,Empresa 134,37378.22,Tiny,2023-01
202301,Empresa 135,13489.73,Tiny,2023-01
202301,Empresa 136,65647.77059999999,Tiny,2023-01
202301,Empresa 137,423243.5584,Não Tiny,2023-01
202301,Empresa 138,182657.0318,Não Tiny,2023-01
202301,Empresa 139,77347.6038,Tiny,2023-01
202301,Empresa 140,7226.8,Tiny,2023-01
202301,Empresa 141,79128.476,Tiny,2023-01
202301,Empresa 142,135972.90060000002,Tiny,2023-01
202301,Empresa 143,82429.41480000001,Não Tiny,2023-01
202301,Empresa 144,312131.188,Tiny,2023-01
202301,Empresa 145,8048.981999999999,Não Tiny,2023-01
202301,Empresa 146,16632.676000000003,Tiny,2023-01
202301,Empresa 147,101231.62599999999,Tiny,2023-01
202301,Empresa 148,128289.9934,Tiny,2023-01
202301,Empresa 149,59491.605,Não Tiny,2023-01
202301,Empresa 150,2492.0,Tiny,2023-01
202301,Empresa 151,525921.9328000001,Não Tiny,2023-01
202301,Empresa 152,25880.132,Tiny,2023-01
202301,Empresa 153,130734.147,Não Tiny,2023-01
202301,Empresa 154,187764.5638,Tiny,2023-01
202301,Empresa 155,283813.969,Tiny,2023-01
202301,Empresa 156,726656.8582,Tiny,2023-01
202301,Empresa 157,42076.512200000005,Tiny,2023-01
202301,Empresa 158,222805.092,Tiny,2023-01
202301,Empresa 159,3387262.4276,Não Tiny,2023-01
202301,Empresa 160,159617.1924,Tiny,2023-01
202301,Empresa 161,103800.9848,Tiny,2023-01
202301,Empresa 162,394191.8936,Não Tiny,2023-01
202302,Empresa 110,2652107.8672,Tiny,2023-02
202302,Empresa 111,57743.289,Tiny,2023-02
202302,Empresa 113,1812399.738,Tiny,2023-02
202302,Empresa 114,117898.3,Tiny,2023-02
202302,Empresa 115,278062.077,Tiny,2023-02
202302,Empresa 117,114238.887,Tiny,2023-02
202302,Empresa 118,58081.4,Tiny,2023-02
202302,Empresa 163,76329.42599999999,Não Tiny,2023-02
202302,Empresa 119,224273.5208,Tiny,2023-02
202302,Empresa 120,2083.223,Tiny,2023-02
202302,Empresa 121,428809.12,Tiny,2023-02
202302,Empresa 122,80503.793,Não Tiny,2023-02
202302,Empresa 123,165730.638,Tiny,2023-02
202302,Empresa 124,23184.678,Tiny,2023-02
202302,Empresa 125,133280.88199999998,Não Tiny,2023-02
202302,Empresa 126,123981.09400000001,Tiny,2023-02
202302,Empresa 127,76639.68000000001,Não Tiny,2023-02
202302,Empresa 128,143214.973,Tiny,2023-02
202302,Empresa 129,65695.3678,Tiny,2023-02
202302,Empresa 130,78403.7846,Tiny,2023-02
202302,Empresa 131,582212.279,Tiny,2023-02
202302,Empresa 132,166225.6916,Não Tiny,2023-02
202302,Empresa 133,1548983.946,Não Tiny,2023-02
202302,Empresa 134,53989.18,Tiny,2023-02
202302,Empresa 135,18803.920000000002,Não Tiny,2023-02
202302,Empresa 136,111621.4326,Tiny,2023-02
202302,Empresa 137,317704.6706,Tiny,2023-02
202302,Empresa 138,133511.4098,Tiny,2023-02
202302,Empresa 139,35573.6738,Não Tiny,2023-02
202302,Empresa 141,102092.7544,Não Tiny,2023-02
202302,Empresa 142,283333.4046,Tiny,2023-02
202302,Empresa 143,61723.137599999995,Não Tiny,2023-02
202302,Empresa 164,87918.65,Tiny,2023-02
202302,Empresa 145,32243.7032,Tiny,2023-02
202302,Empresa 146,4628.0,Tiny,2023-02
202302,Empresa 147,96658.539,Tiny,2023-02
202302,Empresa 149,56373.223,Tiny,2023-02
202302,Empresa 151,526183.6284,Não Tiny,2023-02
202302,Empresa 152,21527.32,Tiny,2023-02
202302,Empresa 153,754031.496,Tiny,2023-02
202302,Empresa 154,153645.4882,Não Tiny,2023-02
202302,Empresa 155,345317.4902,Tiny,2023-02
202302,Empresa 156,425827.9938,Tiny,2023-02
202302,Empresa 159,3202939.1556,Tiny,2023-02
202302,Empresa 160,135165.19,Tiny,2023-02
202302,Empresa 161,17405.071399999997,Tiny,2023-02
202302,Empresa 162,336778.3318,Tiny,2023-02
202303,Empresa 109,117091.69300000001,Não Tiny,2023-03
202303,Empresa 110,3196218.6588,Tiny,2023-03
202303,Empresa 111,40978.804,Tiny,2023-03
202303,Empresa 112,43713.151000000005,Tiny,2023-03
202303,Empresa 113,2375272.3348,Tiny,2023-03
202303,Empresa 114,715382.0,Tiny,2023-03
202303,Empresa 115,255076.67,Tiny,2023-03
202303,Empresa 116,9825.6,Não Tiny,2023-03
202303,Empresa 117,160872.306,Tiny,2023-03
202303,Empresa 163,57633.9614,Tiny,2023-03
202303,Empresa 119,290700.4152,Tiny,2023-03
202303,Empresa 165,18470.348,Tiny,2023-03
202303,Empresa 166,24502.2518,Tiny,2023-03
202303,Empresa 120,2343.103,Não Tiny,2023-03
202303,Empresa 121,565434.8,Não Tiny,2023-03
202303,Empresa 122,280942.74,Tiny,2023-03
202303,Empresa 123,203788.64,Não Tiny,2023-03
202303,Empresa 124,25278.848,Não Tiny,2023-03
202303,Empresa 167,123552.826,Não Tiny,2023-03
202303,Empresa 125,165627.042,Não Tiny,2023-03
202303,Empresa 126,112279.908,Não Tiny,2023-03
202303,Empresa 127,14952.0,Tiny,2023-03
202303,Empresa 128,195039.17460000003,Não Tiny,2023-03
202303,Empresa 168,54028.073,Tiny,2023-03
202303,Empresa 129,55764.0714,Não Tiny,2023-03
202303,Empresa 130,96539.4036,Não Tiny,2023-03
202303,Empresa 131,1116256.8502,Tiny,2023-03
202303,Empresa 132,123455.4066,Não Tiny,2023-03
202303,Empresa 133,1677565.628,Tiny,2023-03
202303,Empresa 134,29667.260000000002,Tiny,2023-03
202303,Empresa 135,22320.31,Tiny,2023-03
202303,Empresa 136,90471.2412,Tiny,2023-03
202303,Empresa 137,432516.9846,Tiny,2023-03
202303,Empresa 138,256790.1336,Não Tiny,2023-03
202303,Empresa 139,40987.7574,Tiny,2023-03
202303,Empresa 141,62456.64,Não Tiny,2023-03
202303,Empresa 142,121075.52880000001,Tiny,2023-03
202303,Empresa 143,85561.0756,Tiny,2023-03
202303,Empresa 145,27359.5968,Tiny,2023-03
202303,Empresa 148,40802.94,Tiny,2023-03
202303,Empresa 149,43581.626800000005,Tiny,2023-03
202303,Empresa 151,713516.5956,Tiny,2023-03
202303,Empresa 152,35364.506,Tiny,2023-03
202303,Empresa 153,656866.0129999999,Não Tiny,2023-03
202303,Empresa 155,373233.8176,Tiny,2023-03
202303,Empresa 156,743079.8857999999,Tiny,2023-03
202303,Empresa 157,17170.8234,Tiny,2023-03
202303,Empresa 158,225159.85400000002,Tiny,2023-03
202303,Empresa 159,3408606.2652000003,Tiny,2023-03
202303,Empresa 160,199542.9662,Tiny,2023-03
202303,Empresa 161,45290.498,Tiny,2023-03
202303,Empresa 162,374964.4404,Tiny,2023-03
202304,Empresa 109,14044.556,Não Tiny,2023-04
202304,Empresa 110,2582312.5008,Tiny,2023-04
202304,Empresa 169,431131.5572,Tiny,2023-04
202304,Empresa 112,109751.6138,Tiny,2023-04
202304,Empresa 113,1922650.446,Tiny,2023-04
202304,Empresa 114,703304.7,Tiny,2023-04
202304,Empresa 115,267391.956,Tiny,2023-04
202304,Empresa 117,110636.879,Tiny,2023-04
202304,Empresa 118,51798.0,Tiny,2023-04
202304,Empresa 163,39448.271,Não Tiny,2023-04
202304,Empresa 170,3738.0,Não Tiny,2023-04
202304,Empresa 119,266899.43,Tiny,2023-04
202304,Empresa 165,16553.644,Não Tiny,2023-04
202304,Empresa 166,14175.101200000001,Não Tiny,2023-04
202304,Empresa 120,5994.968800000001,Não Tiny,2023-04
202304,Empresa 121,228894.47199999998,Não Tiny,2023-04
202304,Empresa 122,72962.378,Não Tiny,2023-04
202304,Empresa 123,1063896.21,Tiny,2023-04
202304,Empresa 167,367744.44,Não Tiny,2023-04
202304,Empresa 125,26722.339,Tiny,2023-04
202304,Empresa 126,145043.478,Tiny,2023-04
202304,Empresa 127,41474.0,Não Tiny,2023-04
202304,Empresa 128,177252.8272,Tiny,2023-04
202304,Empresa 168,89788.3442,Não Tiny,2023-04
202304,Empresa 171,109679.7552,Tiny,2023-04
202304,Empresa 129,56721.925,Tiny,2023-04
202304,Empresa 130,33572.5444,Tiny,2023-04
202304,Empresa 131,701849.2829999999,Tiny,2023-04
202304,Empresa 132,148987.1926,Tiny,2023-04
202304,Empresa 172,60597.96400000001,Tiny,2023-04
202304,Empresa 133,437260.471,Não Tiny,2023-04
202304,Empresa 134,84354.2,Não Tiny,2023-04
202304,Empresa 136,130161.34300000001,Tiny,2023-04
202304,Empresa 137,395303.4502,Tiny,2023-04
202304,Empresa 138,206168.2152,Não Tiny,2023-04
202304,Empresa 139,36443.8802,Tiny,2023-04
202304,Empresa 140,29954.107000000004,Tiny,2023-04
202304,Empresa 141,67606.536,Tiny,2023-04
202304,Empresa 142,44510.858,Tiny,2023-04
202304,Empresa 143,68546.5362,Tiny,2023-04
202304,Empresa 145,63557.1072,Tiny,2023-04
202304,Empresa 149,47310.904800000004,Tiny,2023-04
202304,Empresa 151,565174.386,Tiny,2023-04
202304,Empresa 152,22317.996000000003,Não Tiny,2023-04
202304,Empresa 153,434676.89,Tiny,2023-04
202304,Empresa 154,452883.8336,Tiny,2023-04
202304,Empresa 155,240675.97160000002,Tiny,2023-04
202304,Empresa 156,2327750.0372,Tiny,2023-04
202304,Empresa 157,39407.9006,Tiny,2023-04
202304,Empresa 158,279117.61699999997,Tiny,2023-04
202304,Empresa 159,3462396.37,Não Tiny,2023-04
202304,Empresa 160,269613.2714,Tiny,2023-04
202304,Empresa 162,293038.24940000003,Tiny,2023-04
202305,Empresa 109,20338.9386,Tiny,2023-05
202305,Empresa 110,3061190.2262,Tiny,2023-05
202305,Empresa 169,342966.4484,Não Tiny,2023-05
202305,Empresa 112,137537.9834,Não Tiny,2023-05
202305,Empresa 113,2278815.8258,Tiny,2023-05
202305,Empresa 114,529674.6,Não Tiny,2023-05
202305,Empresa 115,245094.43,Não Tiny,2023-05
202305,Empresa 117,150427.266,Não Tiny,2023-05
202305,Empresa 163,7336.732800000001,Não Tiny,2023-05
202305,Empresa 173,8020.146,Não Tiny,2023-05
202305,Empresa 119,89088.911,Tiny,2023-05
202305,Empresa 165,8145.28,Não Tiny,2023-05
202305,Empresa 120,5143.221,Não Tiny,2023-05
202305,Empresa 121,149790.56,Tiny,2023-05
202305,Empresa 122,162047.99599999998,Não Tiny,2023-05
202305,Empresa 123,1805160.834,Tiny,2023-05
202305,Empresa 124,12346.08,Não Tiny,2023-05
202305,Empresa 167,274330.396,Tiny,2023-05
202305,Empresa 125,214017.64140000002,Tiny,2023-05
202305,Empresa 126,83400.12,Tiny,2023-05
202305,Empresa 127,28480.0,Tiny,2023-05
202305,Empresa 128,119851.42279999999,Tiny,2023-05
202305,Empresa 168,111622.05559999999,Tiny,2023-05
202305,Empresa 129,71989.9284,Não Tiny,2023-05
202305,Empresa 130,51682.1932,Não Tiny,2023-05
202305,Empresa 131,774873.249,Tiny,2023-05
202305,Empresa 132,200531.4002,Tiny,2023-05
202305,Empresa 172,32917.5044,Não Tiny,2023-05
202305,Empresa 133,80182.77,Tiny,2023-05
202305,Empresa 134,15165.6,Tiny,2023-05
202305,Empresa 136,116078.8196,Tiny,2023-05
202305,Empresa 174,68975.0,Tiny,2023-05
202305,Empresa 137,429066.7216,Tiny,2023-05
202305,Empresa 138,212424.82619999998,Tiny,2023-05
202305,Empresa 139,73519.6248,Tiny,2023-05
202305,Empresa 140,3054.48,Não Tiny,2023-05
202305,Empresa 175,9960.880000000001,Tiny,2023-05
202305,Empresa 176,2278.4,Tiny,2023-05
202305,Empresa 141,124989.09019999999,Tiny,2023-05
202305,Empresa 142,24952.378200000003,Tiny,2023-05
202305,Empresa 143,99261.5576,Tiny,2023-05
202305,Empresa 145,50399.1692,Tiny,2023-05
202305,Empresa 147,54698.687999999995,Não Tiny,2023-05
202305,Empresa 149,71356.1594,Tiny,2023-05
202305,Empresa 151,680932.236,Tiny,2023-05
202305,Empresa 152,28411.648,Tiny,2023-05
202305,Empresa 153,700127.2220000001,Não Tiny,2023-05
202305,Empresa 177,4118.0834,Tiny,2023-05
202305,Empresa 154,190011.7248,Tiny,2023-05
202305,Empresa 155,591152.1866,Tiny,2023-05
202305,Empresa 156,1590369.48,Tiny,2023-05
202305,Empresa 178,1173922.6024,Não Tiny,2023-05
202305,Empresa 179,57650.64,Não Tiny,2023-05
202305,Empresa 157,28923.273400000002,Não Tiny,2023-05
202305,Empresa 159,3408431.3090000004,Não Tiny,2023-05
202305,Empresa 160,210539.8062,Não Tiny,2023-05
202305,Empresa 162,400216.12559999997,Não Tiny,2023-05
202305,Empresa 180,74777.9958,Não Tiny,2023-05
202306,Empresa 109,106249.7842,Tiny,2023-06
202306,Empresa 110,3297918.0332,Não Tiny,2023-06
202306,Empresa 169,55053.086,Não Tiny,2023-06
202306,Empresa 112,46344.792,Tiny,2023-06
202306,Empresa 113,2315579.661,Não Tiny,2023-06
202306,Empresa 114,117747.0,Tiny,2023-06
202306,Empresa 115,278717.206,Não Tiny,2023-06
202306,Empresa 117,135862.149,Tiny,2023-06
202306,Empresa 118,62958.6,Tiny,2023-06
202306,Empresa 163,142390.833,Tiny,2023-06
202306,Empresa 173,8830.936,Tiny,2023-06
202306,Empresa 119,284669.7574,Tiny,2023-06
202306,Empresa 120,5272.805,Tiny,2023-06
202306,Empresa 121,228308.14,Não Tiny,2023-06
202306,Empresa 122,212320.536,Não Tiny,2023-06
202306,Empresa 123,1477052.01,Tiny,2023-06
202306,Empresa 124,33099.99,Tiny,2023-06
202306,Empresa 167,233869.83899999998,Não Tiny,2023-06
202306,Empresa 125,42730.021400000005,Tiny,2023-06
202306,Empresa 181,80523.818,Tiny,2023-06
202306,Empresa 126,126135.42800000001,Tiny,2023-06
202306,Empresa 127,6764.0,Tiny,2023-06
202306,Empresa 128,223007.923,Tiny,2023-06
202306,Empresa 168,160239.3202,Tiny,2023-06
202306,Empresa 129,125514.75980000001,Tiny,2023-06
202306,Empresa 130,33672.402400000006,Não Tiny,2023-06
202306,Empresa 131,827506.692,Tiny,2023-06
202306,Empresa 132,45687.5804,Tiny,2023-06
202306,Empresa 172,1922.4,Tiny,2023-06
202306,Empresa 133,16311.03,Tiny,2023-06
202306,Empresa 134,216097.34,Tiny,2023-06
202306,Empresa 135,12666.48,Tiny,2023-06
202306,Empresa 136,120646.06820000001,Tiny,2023-06
202306,Empresa 174,71507.05,Tiny,2023-06
202306,Empresa 137,214312.6052,Tiny,2023-06
202306,Empresa 138,209520.24,Tiny,2023-06
202306,Empresa 139,61471.587999999996,Não Tiny,2023-06
202306,Empresa 176,3198.66,Tiny,2023-06
202306,Empresa 141,70137.696,Tiny,2023-06
202306,Empresa 182,32040.0,Tiny,2023-06
202306,Empresa 142,69240.042,Não Tiny,2023-06
202306,Empresa 143,80046.97379999999,Tiny,2023-06
202306,Empresa 145,16974.5072,Tiny,2023-06
202306,Empresa 147,7730.184,Tiny,2023-06
202306,Empresa 183,117634.86,Tiny,2023-06
202306,Empresa 149,49303.2944,Não Tiny,2023-06
202306,Empresa 151,637142.1356,Não Tiny,2023-06
202306,Empresa 152,30912.548,Tiny,2023-06
202306,Empresa 153,702216.4079999999,Não Tiny,2023-06
202306,Empresa 184,16789.4406,Não Tiny,2023-06
202306,Empresa 177,14771.4902,Não Tiny,2023-06
202306,Empresa 154,185638.79880000002,Não Tiny,2023-06
202306,Empresa 155,362329.4842,Não Tiny,2023-06
202306,Empresa 156,1337402.6974,Tiny,2023-06
202306,Empresa 178,1217778.9544,Não Tiny,2023-06
202306,Empresa 159,3450877.5272,Não Tiny,2023-06
202306,Empresa 160,134690.4106,Tiny,2023-06
202306,Empresa 162,328603.78859999997,Não Tiny,2023-06
202306,Empresa 180,5804.6512,Tiny,2023-06
202306,Empresa 185,68668.306,Não Tiny,2023-06
202307,Empresa 109,12371.6764,Tiny,2023-07
202307,Empresa 186,17705.66,Tiny,2023-07
202307,Empresa 110,2610796.1854,Tiny,2023-07
202307,Empresa 169,13932.6474,Tiny,2023-07
202307,Empresa 111,33283.419,Tiny,2023-07
202307,Empresa 113,2253647.0352000003,Tiny,2023-07
202307,Empresa 114,1017341.2000000001,Não Tiny,2023-07
202307,Empresa 115,254761.73460000003,Não Tiny,2023-07
202307,Empresa 116,20220.8,Tiny,2023-07
202307,Empresa 117,146541.437,Tiny,2023-07
202307,Empresa 118,27946.0,Não Tiny,2023-07
202307,Empresa 163,39547.417,Tiny,2023-07
202307,Empresa 170,961.2,Tiny,2023-07
202307,Empresa 173,10579.6792,Tiny,2023-07
202307,Empresa 119,307928.8216,Tiny,2023-07
202307,Empresa 165,15842.534,Tiny,2023-07
202307,Empresa 166,2659.587,Tiny,2023-07
202307,Empresa 120,6693.423,Tiny,2023-07
202307,Empresa 121,230187.7488,Tiny,2023-07
202307,Empresa 122,172903.14800000002,Não Tiny,2023-07
202307,Empresa 123,1115070.676,Tiny,2023-07
202307,Empresa 167,250547.282,Tiny,2023-07
202307,Empresa 125,181689.86880000003,Tiny,2023-07
202307,Empresa 181,152780.159,Tiny,2023-07
202307,Empresa 126,46423.824,Tiny,2023-07
202307,Empresa 127,44496.44,Tiny,2023-07
202307,Empresa 128,80534.3556,Tiny,2023-07
202307,Empresa 168,267592.0636,Tiny,2023-07
202307,Empresa 129,200986.19019999998,Não Tiny,2023-07
202307,Empresa 131,883438.03,Tiny,2023-07
202307,Empresa 132,189090.5926,Tiny,2023-07
202307,Empresa 172,11650.456,Tiny,2023-07
202307,Empresa 133,67684.678,Tiny,2023-07
202307,Empresa 134,184675.0,Tiny,2023-07
202307,Empresa 135,23024.3,Tiny,2023-07
202307,Empresa 136,138014.11560000002,Não Tiny,2023-07
202307,Empresa 174,2781.25,Tiny,2023-07
202307,Empresa 187,40638.29,Tiny,2023-07
202307,Empresa 137,231832.1128,Tiny,2023-07
202307,Empresa 138,164855.501,Não Tiny,2023-07
202307,Empresa 176,21779.3324,Não Tiny,2023-07
202307,Empresa 141,107336.2784,Não Tiny,2023-07
202307,Empresa 182,3204.0,Não Tiny,2023-07
202307,Empresa 142,194017.4368,Não Tiny,2023-07
202307,Empresa 143,90039.03940000001,Não Tiny,2023-07
202307,Empresa 188,492715.036,Não Tiny,2023-07
202307,Empresa 145,18061.5176,Tiny,2023-07
202307,Empresa 183,334360.896,Não Tiny,2023-07
202307,Empresa 149,55364.3902,Não Tiny,2023-07
202307,Empresa 151,579457.1416,Não Tiny,2023-07
202307,Empresa 152,36183.840000000004,Tiny,2023-07
202307,Empresa 153,32061.36,Não Tiny,2023-07
202307,Empresa 184,27898.029,Tiny,2023-07
202307,Empresa 177,2412.8968,Tiny,2023-07
202307,Empresa 154,278531.08920000005,Tiny,2023-07
202307,Empresa 155,479441.93200000003,Tiny,2023-07
202307,Empresa 178,5688477.9336,Tiny,2023-07
202307,Empresa 157,186684.3708,Tiny,2023-07
202307,Empresa 158,191723.8,Não Tiny,2023-07
202307,Empresa 159,3550992.577,Não Tiny,2023-07
202307,Empresa 160,254866.46980000002,Tiny,2023-07
202307,Empresa 162,401282.2388,Tiny,2023-07
202307,Empresa 180,76334.1252,Não Tiny,2023-07
202307,Empresa 185,275192.02280000004,Tiny,2023-07
202308,Empresa 109,14590.838000000002,Tiny,2023-08
202308,Empresa 110,3236790.6438,Tiny,2023-08
202308,Empresa 169,480210.60719999997,Tiny,2023-08
202308,Empresa 111,246493.95500000002,Tiny,2023-08
202308,Empresa 112,5226.9344,Tiny,2023-08
202308,Empresa 113,2386883.168,Tiny,2023-08
202308,Empresa 114,820366.4,Não Tiny,2023-08
202308,Empresa 115,241469.54899999997,Tiny,2023-08
202308,Empresa 116,19218.66,Tiny,2023-08
202308,Empresa 117,123934.10199999998,Tiny,2023-08
202308,Empresa 163,57603.915,Tiny,2023-08
202308,Empresa 170,12282.0,Tiny,2023-08
202308,Empresa 173,15888.813999999998,Tiny,2023-08
202308,Empresa 119,446594.88,Tiny,2023-08
202308,Empresa 166,2523.15,Tiny,2023-08
202308,Empresa 120,3228.119,Tiny,2023-08
202308,Empresa 121,236959.29600000003,Não Tiny,2023-08
202308,Empresa 122,192997.74599999998,Tiny,2023-08
202308,Empresa 123,750354.3720000001,Tiny,2023-08
202308,Empresa 167,314954.53500000003,Tiny,2023-08
202308,Empresa 189,49487.56,Tiny,2023-08
202308,Empresa 181,47952.221000000005,Tiny,2023-08
202308,Empresa 126,106467.14,Não Tiny,2023-08
202308,Empresa 127,4629.335,Não Tiny,2023-08
202308,Empresa 128,70278.9212,Não Tiny,2023-08
202308,Empresa 168,232181.1708,Não Tiny,2023-08
202308,Empresa 129,104651.54000000001,Não Tiny,2023-08
202308,Empresa 130,126491.19660000001,Não Tiny,2023-08
202308,Empresa 131,839171.3879999999,Não Tiny,2023-08
202308,Empresa 132,198315.1578,Não Tiny,2023-08
202308,Empresa 172,26186.4522,Não Tiny,2023-08
202308,Empresa 133,465270.017,Tiny,2023-08
202308,Empresa 134,65532.48,Não Tiny,2023-08
202308,Empresa 135,13385.6,Não Tiny,2023-08
202308,Empresa 136,142427.1984,Não Tiny,2023-08
202308,Empresa 190,4183.0,Não Tiny,2023-08
202308,Empresa 187,37593.6,Tiny,2023-08
202308,Empresa 137,282271.38539999997,Tiny,2023-08
202308,Empresa 138,132947.9686,Tiny,2023-08
202308,Empresa 176,29995.883599999997,Tiny,2023-08
202308,Empresa 141,195648.7,Tiny,2023-08
202308,Empresa 182,45568.0,Tiny,2023-08
202308,Empresa 142,123957.42,Não Tiny,2023-08
202308,Empresa 143,103829.2512,Não Tiny,2023-08
202308,Empresa 188,783334.568,Tiny,2023-08
202308,Empresa 145,39029.9888,Não Tiny,2023-08
202308,Empresa 183,183326.54320000001,Tiny,2023-08
202308,Empresa 149,41492.4942,Tiny,2023-08
202308,Empresa 151,483704.9786,Tiny,2023-08
202308,Empresa 152,29931.234,Tiny,2023-08
202308,Empresa 184,27560.2028,Tiny,2023-08
202308,Empresa 177,11143.9748,Tiny,2023-08
202308,Empresa 154,184406.042,Tiny,2023-08
202308,Empresa 155,420068.1096,Não Tiny,2023-08
202308,Empresa 156,415232.4904,Tiny,2023-08
202308,Empresa 178,1895709.1848,Tiny,2023-08
202308,Empresa 159,3514141.8244,Tiny,2023-08
202308,Empresa 160,240038.9274,Tiny,2023-08
202308,Empresa 162,349792.2856,Tiny,2023-08
202308,Empresa 180,40771.914600000004,Tiny,2023-08
202308,Empresa 185,325785.9952,Tiny,2023-08
202309,Empresa 109,13942.757800000001,Tiny,2023-09
202309,Empresa 110,1859799.6606,Tiny,2023-09
202309,Empresa 111,164489.177,Não Tiny,2023-09
202309,Empresa 112,32480.3008,Tiny,2023-09
202309,Empresa 113,2098853.536,Tiny,2023-09
202309,Empresa 114,46458.0,Tiny,2023-09
202309,Empresa 115,135688.59900000002,Não Tiny,2023-09
202309,Empresa 116,37027.56,Não Tiny,2023-09
202309,Empresa 117,115900.428,Não Tiny,2023-09
202309,Empresa 118,13973.0,Tiny,2023-09
202309,Empresa 163,125035.67279999999,Não Tiny,2023-09
202309,Empresa 191,24920.0,Não Tiny,2023-09
202309,Empresa 173,20759.784,Não Tiny,2023-09
202309,Empresa 120,9371.878,Não Tiny,2023-09
202309,Empresa 121,546128.386,Não Tiny,2023-09
202309,Empresa 122,79783.694,Tiny,2023-09
202309,Empresa 123,1008391.271,Não Tiny,2023-09
202309,Empresa 192,56713.559,Não Tiny,2023-09
202309,Empresa 124,65879.046,Não Tiny,2023-09
202309,Empresa 167,271598.719,Não Tiny,2023-09
202309,Empresa 125,141183.637,Tiny,2023-09
202309,Empresa 126,119564.73599999999,Tiny,2023-09
202309,Empresa 193,5963.0,Tiny,2023-09
