Empresa,Valor,share,share_acumulado,pct_fornecedores
Empresa 398,132788.0,2.579674020232313e-06,0.998335182856537,0.7873953974895398
Empresa 6068,131698.90699999998,2.5585161978559166e-06,0.9983377413727349,0.7875261506276151
Empresa 827,131697.7678,2.558494066604269e-06,0.9983402998668015,0.7876569037656904
Empresa 753,131615.603,2.5568978500791494e-06,0.9983428567646516,0.7877876569037657
Empresa 4697,131577.6,2.556159565356201e-06,0.998345412924217,0.787918410041841
Empresa 6022,131367.7024,2.5520818822400375e-06,0.9983479650060992,0.7880491631799164
Empresa 6685,130895.2904,2.5429043288222135e-06,0.998350507910428,0.7881799163179917
Empresa 1629,130830.0,2.5416359314621314e-06,0.9983530495463595,0.788310669456067
Empresa 1533,130830.0,2.5416359314621314e-06,0.998355591182291,0.7884414225941423
Empresa 2731,130686.76340000001,2.5388532723681894e-06,0.9983581300355634,0.7885721757322176
Empresa 6342,130550.5578,2.5362072045930123e-06,0.998360666242768,0.7887029288702929
Empresa 3415,130543.5268,2.536070613274247e-06,0.9983632023133813,0.7888336820083682
Empresa 6577,130527.4,2.5357573177431033e-06,0.9983657380706991,0.7889644351464435
Empresa 3604,130513.74740000001,2.535492088524133e-06,0.9983682735627876,0.7890951882845189
Empresa 513,130463.32,2.5345124348378977e-06,0.9983708080752224,0.7892259414225942
Empresa 4472,130445.8226,2.534172512644615e-06,0.998373342247735,0.7893566945606695
Empresa 7087,130322.78899999999,2.5317823374666193e-06,0.9983758740300724,0.7894874476987448
Empresa 7107,130273.92800000001,2.5308331142514003e-06,0.9983784048631867,0.7896182008368201
Empresa 3467,130170.51000000001,2.5288240115627206e-06,0.9983809336871983,0.7897489539748954
Empresa 6956,130029.3026,2.526080773760776e-06,0.998383459767972,0.7898797071129707
Empresa 668,129435.5124,2.5145452046400082e-06,0.9983859743131767,0.790010460251046
Empresa 2292,129404.932,2.513951118853579e-06,0.9983884882642955,0.7901412133891214
Empresa 5046,129234.72839999999,2.510644571537029e-06,0.9983909989088671,0.7902719665271967
Empresa 6039,129202.7952,2.5100242048892684e-06,0.998393508933072,0.790402719665272
Empresa 6277,129183.3576,2.509646590408023e-06,0.9983960185796624,0.7905334728033473
Empresa 6361,128973.81599999999,2.5055758233079992e-06,0.9983985241554857,0.7906642259414226
Empresa 5029,128961.0,2.505326846726958e-06,0.9984010294823324,0.7907949790794979
Empresa 1844,128807.92,2.5023529597867438e-06,0.9984035318352922,0.7909257322175732
Empresa 7105,128700.8352,2.500272622131822e-06,0.9984060321079143,0.7910564853556485
Empresa 699,128615.9292,2.4986231522824243e-06,0.9984085307310666,0.7911872384937239
Empresa 2713,128540.79539999999,2.49716352707607e-06,0.9984110278945937,0.7913179916317992
Empresa 4923,128428.9936,2.4949915522072928e-06,0.9984135228861459,0.7914487447698745
Empresa 2939,128372.265,2.4938894850353787e-06,0.998416016775631,0.7915794979079498
Empresa 2748,128160.0,2.489765810411884e-06,0.9984185065414414,0.7917102510460251
Empresa 2657,128144.17580000001,2.4894583934944595e-06,0.9984209959998349,0.7918410041841004
Empresa 3417,128042.4488,2.487482141882445e-06,0.9984234834819768,0.7919717573221757
Empresa 6974,127982.7654,2.4863226717765687e-06,0.9984259698046486,0.792102510460251
Empresa 553,127941.8076,2.4855269841196576e-06,0.9984284553316327,0.7922332635983264
Empresa 3482,127839.6,2.483541395885854e-06,0.9984309388730286,0.7923640167364017
Empresa 5773,127626.37380000002,2.4793990480187815e-06,0.9984334182720767,0.792494769874477
Empresa 7424,127318.8432,2.473424647476214e-06,0.9984358916967241,0.7926255230125523
Empresa 1385,127312.5242,2.4733018881897284e-06,0.9984383649986123,0.7927562761506276
Empresa 655,127307.18419999999,2.4731981479476275e-06,0.9984408381967602,0.7928870292887029
Empresa 5430,127256.3296,2.472210195042024e-06,0.9984433104069552,0.7930177824267782
Empresa 2663,126825.0,2.46383074988676e-06,0.9984457742377051,0.7931485355648535
Empresa 1832,126821.1374,2.463755711111641e-06,0.9984482379934162,0.7932792887029289
Empresa 734,126519.8724,2.457903032453138e-06,0.9984506958964486,0.7934100418410042
Empresa 5928,126446.35840000001,2.4564748751202212e-06,0.9984531523713237,0.7935407949790795
Empresa 5181,126340.84,2.454424967936315e-06,0.9984556067962916,0.7936715481171548
Empresa 6976,126130.8,2.450344518413696e-06,0.99845805714081,0.7938023012552301
Empresa 7508,126105.88,2.4498603972838935e-06,0.9984605070012074,0.7939330543933054
Empresa 2187,125967.93,2.4471804410296306e-06,0.9984629541816484,0.7940638075313807
Empresa 2177,125798.7054,2.443892912757466e-06,0.9984653980745611,0.794194560669456
Empresa 5795,125757.8544,2.443099299905397e-06,0.998467841173861,0.7943253138075314
Empresa 2216,125580.7444,2.4396585818757305e-06,0.9984702808324428,0.7944560669456067
Empresa 5633,125393.2392,2.4360159161747753e-06,0.998472716848359,0.794586820083682
Empresa 4925,125306.48199999999,2.434330483041449e-06,0.9984751511788421,0.7947175732217573
Empresa 5473,125073.213,2.4297987634656927e-06,0.9984775809776055,0.7948483263598326
Empresa 4026,125056.8548,2.4294809725240582e-06,0.998480010458578,0.7949790794979079
Empresa 5340,124981.4184,2.428015468703985e-06,0.9984824384740467,0.7951098326359832
Empresa 5460,124882.0944,2.426085900200916e-06,0.9984848645599469,0.7952405857740585
Empresa 6652,124769.278,2.4238942146861396e-06,0.9984872884541616,0.7953713389121339
Empresa 4393,124689.40939999999,2.422342606465123e-06,0.9984897107967681,0.7955020920502092
Empresa 1903,124684.906,2.4222551188609515e-06,0.9984921330518869,0.7956328451882845
Empresa 192,124668.42319999999,2.421934907313668e-06,0.9984945549867942,0.7957635983263598
Empresa 4322,124640.584,2.4213940748515177e-06,0.998496976380869,0.7958943514644351
Empresa 1862,124600.0,2.4206056490115538e-06,0.998499396986518,0.7960251046025104
Empresa 4435,124600.0,2.4206056490115538e-06,0.998501817592167,0.7961558577405857
Empresa 1880,124600.0,2.4206056490115538e-06,0.9985042381978161,0.796286610878661
Empresa 3930,124498.451,2.4186328554076095e-06,0.9985066568306715,0.7964173640167364
Empresa 2635,124327.74900000001,2.4153166256684636e-06,0.9985090721472972,0.7965481171548117
Empresa 3640,123914.70000000001,2.4072923179419906e-06,0.9985114794396152,0.796678870292887
Empresa 7224,123882.9982,2.4066764467047205e-06,0.9985138861160618,0.7968096234309623
Empresa 6731,123626.3934,2.4016913822709846e-06,0.9985162878074442,0.7969403765690377
Empresa 6372,123297.752,2.395306861971313e-06,0.9985186831143061,0.797071129707113
Empresa 1883,123211.4398,2.3936300738581617e-06,0.99852107674438,0.7972018828451883
Empresa 897,123176.3916,2.3929491920691756e-06,0.998523469693572,0.7973326359832636
Empresa 2202,122638.17300000001,2.382493213067867e-06,0.998525852186785,0.797463389121339
Empresa 3380,122637.3542,2.3824773062307446e-06,0.9985282346640912,0.7975941422594143
Empresa 3178,122398.58499999999,2.3778387342056245e-06,0.9985306125028255,0.7977248953974896
Empresa 234,122290.717,2.3757431813151947e-06,0.9985329882460068,0.7978556485355649
Empresa 5115,122087.0494,2.3717865284814816e-06,0.9985353600325353,0.7979864016736402
Empresa 2577,122082.6528,2.371701115682152e-06,0.998537731733651,0.7981171548117155
Empresa 176,122026.3158,2.370606656127992e-06,0.9985401023403071,0.7982479079497908
Empresa 1717,121965.6,2.3694271295753096e-06,0.9985424717674367,0.7983786610878661
Empresa 3938,121907.99919999999,2.368308118163852e-06,0.9985448400755549,0.7985094142259415
Empresa 5200,121785.9802,2.365937653631856e-06,0.9985472060132086,0.7986401673640168
Empresa 889,121732.954,2.364907513027798e-06,0.9985495709207216,0.7987709205020921
Empresa 679,121579.2154,2.361920831457725e-06,0.9985519328415531,0.7989016736401674
Empresa 3994,121572.932,2.361798763772853e-06,0.9985542946403169,0.7990324267782427
Empresa 4392,121451.14439999999,2.3594327946513476e-06,0.9985566540731116,0.799163179916318
Empresa 2165,121300.2716,2.3565017870112016e-06,0.9985590105748986,0.7992939330543933
Empresa 5796,121203.43960000001,2.354620630621113e-06,0.9985613651955292,0.7994246861924686
Empresa 2079,120911.98240000001,2.3489584882072678e-06,0.9985637141540173,0.799555439330544
Empresa 7334,120862.0,2.3479874795412073e-06,0.9985660621414969,0.7996861924686193
Empresa 537,120639.5,2.3436649694536865e-06,0.9985684058064663,0.7998169456066946
Empresa 1134,120337.078,2.3377898137427286e-06,0.9985707435962801,0.7999476987447699
Empresa 7479,120282.61,2.3367316632733034e-06,0.9985730803279433,0.8000784518828452
Empresa 538,120191.15359999999,2.3349549387269287e-06,0.9985754152828821,0.8002092050209205
Empresa 4617,120146.1374,2.334080408486022e-06,0.9985777493632906,0.8003399581589958
Empresa 4476,119971.7686,2.3306929437806335e-06,0.9985800800562343,0.8004707112970711
Empresa 221,119658.55979999999,2.3246082327806323e-06,0.9985824046644671,0.8006014644351465
Empresa 5195,119603.54000000001,2.3235393624861907e-06,0.9985847282038296,0.8007322175732218
Empresa 1262,119567.94,2.3228477608721873e-06,0.9985870510515905,0.8008629707112971
Empresa 4945,119533.23000000001,2.322173449298534e-06,0.9985893732250398,0.8009937238493724
Empresa 4111,119521.8558,2.32195248258286e-06,0.9985916951775224,0.8011244769874477
Empresa 914,119250.032,2.3166717584591376e-06,0.9985940118492809,0.801255230125523
Empresa 3312,119068.116,2.313137674211581e-06,0.998596324986955,0.8013859832635983
Empresa 6317,119001.5262,2.3118440333925875e-06,0.9985986368309885,0.8015167364016736
Empresa 7067,118877.122,2.309427231552453e-06,0.99860094625822,0.801647489539749
Empresa 501,118664.0026,2.3052869584902225e-06,0.9986032515451785,0.8017782426778243
Empresa 368,118625.7682,2.304544178356783e-06,0.9986055560893569,0.8019089958158996
Empresa 4164,118607.63,2.3041918073344483e-06,0.9986078602811642,0.8020397489539749
Empresa 5060,118503.03719999999,2.3021598817925063e-06,0.9986101624410461,0.8021705020920502
Empresa 661,118314.83780000001,2.298503729860078e-06,0.998612460944776,0.8023012552301255
Empresa 2641,118254.24660000001,2.2973266239130445e-06,0.9986147582713999,0.8024320083682008
Empresa 4695,118028.5782,2.2929425612818775e-06,0.9986170512139612,0.8025627615062761
Empresa 6377,117969.5,2.291794848403439e-06,0.9986193430088096,0.8026935146443515
Empresa 1372,117936.1428,2.2911468176911178e-06,0.9986216341556273,0.8028242677824268
Empresa 1555,117652.304,2.2856326780226695e-06,0.9986239197883053,0.8029550209205021
Empresa 7279,117505.27600000001,2.2827763633568362e-06,0.9986262025646687,0.8030857740585774
Empresa 6596,117330.8716,2.2793882070498337e-06,0.9986284819528758,0.8032165271966527
Empresa 1751,117220.5828,2.2772456252496517e-06,0.9986307591985011,0.803347280334728
Empresa 6621,117130.95980000001,2.2755045181863982e-06,0.9986330347030192,0.8034780334728033
Empresa 1664,117072.647,2.274371674742661e-06,0.998635309074694,0.8036087866108786
Empresa 1137,116937.8476,2.2717529252312373e-06,0.9986375808276192,0.803739539748954
Empresa 5623,116864.63620000002,2.27033064651204e-06,0.9986398511582657,0.8038702928870293
Empresa 4669,116807.42700000001,2.2692192427183364e-06,0.9986421203775084,0.8040010460251046
Empresa 3231,116778.68,2.2686607744150286e-06,0.9986443890382829,0.8041317991631799
Empresa 7014,116456.3398,2.2623986676010356e-06,0.9986466514369505,0.8042625523012552
Empresa 580,116321.18440000001,2.2597730020734725e-06,0.9986489112099526,0.8043933054393305
Empresa 3024,116176.5594,2.2569633705165834e-06,0.9986511681733231,0.8045240585774058
Empresa 6015,116173.5868,2.2569056217818147e-06,0.998653425078945,0.8046548117154811
Empresa 564,116153.13459999999,2.256508296654569e-06,0.9986556815872416,0.8047855648535565
Empresa 4501,115967.0178,2.2528926034165602e-06,0.9986579344798451,0.8049163179916318
Empresa 646,115854.5574,2.250707833917924e-06,0.998660185187679,0.8050470711297071
Empresa 5092,115479.369,2.2434190445079432e-06,0.9986624286067235,0.8051778242677824
Empresa 5681,115408.2224,2.2420368786823575e-06,0.9986646706436022,0.8053085774058577
Empresa 1687,115187.07520000002,2.2377406494561693e-06,0.9986669083842517,0.805439330543933
Empresa 4622,115032.99840000001,2.2347473976707627e-06,0.9986691431316493,0.8055700836820083
Empresa 6414,114888.69380000001,2.2319439905284e-06,0.9986713750756399,0.8057008368200836
Empresa 2739,114854.1618,2.231273136962817e-06,0.9986736063487768,0.805831589958159
Empresa 239,114649.8,2.2273029978976313e-06,0.9986758336517747,0.8059623430962343
Empresa 5184,114515.9084,2.2247018842273645e-06,0.998678058353659,0.8060930962343096
Empresa 824,114474.7904,2.223903084363191e-06,0.9986802822567433,0.8062238493723849
Empresa 7450,114075.9102,2.216154034079091e-06,0.9986824984107774,0.8063546025104602
Empresa 3040,113920.0,2.2131251648105634e-06,0.9986847115359422,0.8064853556485355
Empresa 640,113889.06360000001,2.212524163007995e-06,0.9986869240601052,0.8066161087866108
Empresa 3647,113623.0426,2.207356169947355e-06,0.9986891314162751,0.8067468619246861
Empresa 1668,113601.5758,2.206939134174111e-06,0.9986913383554094,0.8068776150627615
Empresa 3986,113584.3098,2.2066037073913192e-06,0.9986935449591168,0.8070083682008368
Empresa 2083,113303.408,2.201146624856026e-06,0.9986957461057416,0.8071391213389121
Empresa 4166,113011.488,2.1954754916211993e-06,0.9986979415812333,0.8072698744769874
Empresa 1062,112805.09700000001,2.1914659312640154e-06,0.9987001330471645,0.8074006276150628
Empresa 7304,112794.55940000001,2.1912612171862705e-06,0.9987023243083817,0.8075313807531381
Empresa 5721,112768.9274,2.190763264024188e-06,0.9987045150716457,0.8076621338912134
Empresa 6081,112705.951,2.1895398207690157e-06,0.9987067046114665,0.8077928870292888
Empresa 3637,112507.481,2.1856841417709474e-06,0.9987088902956083,0.8079236401673641
Empresa 7031,112446.16,2.1844928579908268e-06,0.9987110747884662,0.8080543933054394
Empresa 7399,112300.34240000001,2.1816600577798692e-06,0.998713256448524,0.8081851464435147
Empresa 4852,112168.48,2.179098365401601e-06,0.9987154355468895,0.80831589958159
Empresa 5174,112140.0,2.1785450841103985e-06,0.9987176140919736,0.8084466527196653
Empresa 733,112117.26939999999,2.1781034964798572e-06,0.99871979219547,0.8085774058577406
Empresa 664,112090.7296,2.177587907476618e-06,0.9987219697833775,0.8087081589958159
Empresa 3478,111946.87,2.1747931453544303e-06,0.9987241445765228,0.8088389121338913
Empresa 4649,111855.8586,2.1730250658282313e-06,0.9987263176015886,0.8089696652719666
Empresa 324,111809.2404,2.1721194135146936e-06,0.9987284897210021,0.8091004184100419
Empresa 5169,111607.2638,2.168195611757646e-06,0.9987306579166139,0.8092311715481172
Empresa 4116,111606.0712,2.168172443103577e-06,0.998732826089057,0.8093619246861925
Empresa 3872,111536.4376,2.1668196703465865e-06,0.9987349929087274,0.8094926778242678
Empresa 6941,111303.4178,2.1622927919821277e-06,0.9987371552015193,0.8096234309623431
Empresa 1240,111250.0,2.161255043760316e-06,0.998739316456563,0.8097541841004184
Empresa 725,111222.28540000001,2.1607166319038144e-06,0.998741477173195,0.8098849372384938
Empresa 7296,111107.49320000001,2.158486562499461e-06,0.9987436356597574,0.8100156903765691
Empresa 2082,110986.8804,2.1561434162312175e-06,0.9987457918031737,0.8101464435146444
Empresa 116,110915.36,2.154753988588685e-06,0.9987479465571623,0.8102771966527197
Empresa 1677,110637.68,2.149359495999459e-06,0.9987500959166583,0.810407949790795
Empresa 4612,110594.426,2.148519200038445e-06,0.9987522444358583,0.8105387029288703
Empresa 3910,110475.70000000001,2.1462127086557443e-06,0.998754390648567,0.8106694560669456
Empresa 1467,110457.9,2.1458669078487422e-06,0.9987565365154748,0.8108002092050209
Empresa 3809,110394.888,2.144642772991957e-06,0.9987586811582478,0.8109309623430963
Empresa 6537,109869.61,2.1344381911773378e-06,0.998760815596439,0.8110617154811716
Empresa 7611,109774.59360000001,2.1325923064695633e-06,0.9987629481887454,0.8111924686192469
Empresa 6968,109680.8232,2.130770627818278e-06,0.9987650789593733,0.8113232217573222
Empresa 171,109679.7552,2.130749879769858e-06,0.998767209709253,0.8114539748953975
Empresa 23,109576.8,2.1287497679021607e-06,0.9987693384590209,0.8115847280334728
Empresa 2832,109470.0,2.1266749630601506e-06,0.998771465133984,0.8117154811715481
Empresa 3829,109441.44880000001,2.1261202985657206e-06,0.9987735912542826,0.8118462343096234
Empresa 6971,109162.149,2.1206943381030575e-06,0.9987757119486207,0.8119769874476988
Empresa 5043,109096.2,2.119413146113116e-06,0.9987778313617668,0.8121077405857741
Empresa 4100,109084.14940000001,2.1191790389667763e-06,0.9987799505408057,0.8122384937238494
Empresa 6882,109082.84999999999,2.1191537955078646e-06,0.9987820696946013,0.8123692468619247
Empresa 2684,108683.24,2.111390567390678e-06,0.9987841810851686,0.8125
Empresa 3016,108247.46040000001,2.1029246720336636e-06,0.9987862840098407,0.8126307531380753
Empresa 4657,108202.0882,2.102043225776616e-06,0.9987883860530665,0.8127615062761506
Empresa 3345,108047.69099999999,2.0990437495766837e-06,0.9987904850968161,0.8128922594142259
Empresa 4851,108043.4902,2.0989621405862315e-06,0.9987925840589567,0.8130230125523012
Empresa 3878,107844.64640000001,2.0950991997712165e-06,0.9987946791581565,0.8131537656903766
Empresa 598,107587.8102,2.0901096399269895e-06,0.9987967692677964,0.8132845188284519
Empresa 4481,107344.18160000001,2.085376664281558e-06,0.9987988546444606,0.8134152719665272
Empresa 618,107324.3168,2.084990750580944e-06,0.9988009396352112,0.8135460251046025
Empresa 1450,107319.315,2.0848935805541765e-06,0.9988030245287918,0.8136767782426778
Empresa 665,107230.9736,2.083177371149027e-06,0.9988051077061629,0.8138075313807531
Empresa 572,107209.578,2.082761718579011e-06,0.9988071904678815,0.8139382845188284
Empresa 5785,107176.70139999999,2.082123024488479e-06,0.9988092725909059,0.8140690376569037
Empresa 6594,106800.0,2.074804842009903e-06,0.998811347395748,0.8141997907949791
Empresa 2688,106800.0,2.074804842009903e-06,0.99881342220059,0.8143305439330544
Empresa 7080,106800.0,2.074804842009903e-06,0.998815497005432,0.8144612970711297
Empresa 579,106794.6956,2.0747017933694168e-06,0.9988175717072254,0.814592050209205
Empresa 924,106639.1414,2.071679840117029e-06,0.9988196433870655,0.8147228033472803
Empresa 7573,106445.1214,2.0679106113207114e-06,0.9988217112976768,0.8148535564853556
Empresa 4133,106385.75839999999,2.066757365629361e-06,0.9988237780550424,0.8149843096234309
Empresa 6994,106353.22,2.0661252417541617e-06,0.9988258441802842,0.8151150627615062
Empresa 1904,106279.172,2.064686710397035e-06,0.9988279088669946,0.8152458158995816
Empresa 4759,106277.3208,2.064650747113107e-06,0.9988299735177417,0.8153765690376569
Empresa 4672,106052.9874,2.060292619542465e-06,0.9988320338103612,0.8155073221757322
Empresa 6881,105914.5034,2.057602289263992e-06,0.9988340914126504,0.8156380753138075
Empresa 921,105887.4652,2.0570770178381566e-06,0.9988361484896683,0.8157688284518828
Empresa 6568,105867.2088,2.0566834965197885e-06,0.9988382051731648,0.8158995815899581
Empresa 6955,105728.9206,2.053996970050193e-06,0.9988402591701349,0.8160303347280334
Empresa 695,105683.8688,2.0531217482076717e-06,0.998842312291883,0.8161610878661087
Empresa 1146,105640.686,2.052282835449886e-06,0.9988443645747185,0.8162918410041841
Empresa 2431,105376.0,2.047140777449771e-06,0.9988464117154959,0.8164225941422594
Empresa 1353,105304.8,2.0457575742217647e-06,0.9988484574730702,0.8165533472803347
Empresa 84,105089.8472,2.0415816836764128e-06,0.9988504990547539,0.81668410041841
Empresa 6619,104879.6826,2.037498813548144e-06,0.9988525365535674,0.8168148535564853
Empresa 1635,104845.2218,2.036829343185789e-06,0.9988545733829106,0.8169456066945606
Empresa 675,104257.62599999999,2.025414112745857e-06,0.9988565987970234,0.8170763598326359
Empresa 4394,104033.88,2.021067396601847e-06,0.9988586198644199,0.8172071129707112
Empresa 5180,103908.92400000001,2.0186398749366952e-06,0.9988606385042949,0.8173378661087866
Empresa 4645,103701.78540000001,2.014615790945617e-06,0.9988626531200858,0.8174686192468619
Empresa 5240,103483.39719999999,2.0103731608445133e-06,0.9988646634932467,0.8175993723849372
Empresa 7610,103451.464,2.009752794196753e-06,0.9988666732460408,0.8177301255230126
Empresa 2790,103313.9946,2.007082174564279e-06,0.9988686803282154,0.8178608786610879
Empresa 628,103309.1886,2.0069888083463883e-06,0.9988706873170238,0.8179916317991632
Empresa 2531,102964.0466,2.0002837306986266e-06,0.9988726876007544,0.8181223849372385
Empresa 1312,102679.4602,1.994755067396284e-06,0.9988746823558218,0.8182531380753139
Empresa 1279,102595.64000000001,1.9931266913961137e-06,0.9988766754825131,0.8183838912133892
Empresa 5117,102528.0,1.991812648329507e-06,0.9988786672951615,0.8185146443514645
Empresa 7567,102517.32,1.991605167845306e-06,0.9988806589003294,0.8186453974895398
Empresa 3546,102218.28,1.9857957142876782e-06,0.9988826446960437,0.8187761506276151
Empresa 4477,101992.7362,1.9814140722621605e-06,0.998884626110116,0.8189069037656904
Empresa 2624,101952.5972,1.980634291442372e-06,0.9988866067444074,0.8190376569037657
Empresa 4114,101941.5078,1.9804188575396098e-06,0.998888587163265,0.819168410041841
Empresa 823,101905.0,1.9797096200844492e-06,0.9988905668728851,0.8192991631799164
Empresa 582,101887.2,1.9793638192774475e-06,0.9988925462367044,0.8194299163179917
Empresa 1128,101312.616,1.968201369227434e-06,0.9988945144380736,0.819560669456067
Empresa 1464,101302.8438,1.9680115245843904e-06,0.9988964824495983,0.8196914225941423
Empresa 3759,101104.0,1.964148583769375e-06,0.998898446598182,0.8198221757322176
Empresa 3908,101065.35620000001,1.9633978502173746e-06,0.9989004099960322,0.8199529288702929
Empresa 6315,101029.0798,1.962693108172705e-06,0.9989023726891404,0.8200836820083682
Empresa 7321,100513.5384,1.952677679399516e-06,0.9989043253668198,0.8202144351464435
Empresa 4039,100445.3822,1.951353608109507e-06,0.998906276720428,0.8203451882845189
Empresa 6774,100180.01980000001,1.9461984096787264e-06,0.9989082229188376,0.8204759414225942
Empresa 6938,100107.2,1.9447837385772827e-06,0.9989101677025762,0.8206066945606695
Empresa 1881,100018.2,1.9430547345422743e-06,0.9989121107573108,0.8207374476987448
Empresa 3896,100000.4,1.9427089337352726e-06,0.9989140534662445,0.8208682008368201
Empresa 2675,99909.6912,1.940946732822792e-06,0.9989159944129773,0.8209989539748954
Empresa 4897,99886.48,1.9404958085704622e-06,0.9989179349087859,0.8211297071129707
Empresa 1989,99553.4242,1.9340255296706542e-06,0.9989198689343155,0.821260460251046
Empresa 4285,99413.0,1.931297507104218e-06,0.9989218002318226,0.8213912133891214
Empresa 6191,99331.28020000001,1.9297099355992738e-06,0.9989237299417583,0.8215219665271967
Empresa 6947,99021.4,1.923689889350182e-06,0.9989256536316476,0.821652719665272
Empresa 1874,98953.76000000001,1.922375846283576e-06,0.9989275760074939,0.8217834728033473
Empresa 3721,98923.6602,1.921791097118936e-06,0.9989294977985911,0.8219142259414226
Empresa 3727,98482.0422,1.9132117790972248e-06,0.9989314110103702,0.8220449790794979
Empresa 4634,98474.05,1.9130565145348814e-06,0.9989333240668847,0.8221757322175732
Empresa 1265,98350.0552,1.910647666113308e-06,0.9989352347145508,0.8223064853556485
Empresa 4454,98319.546,1.910054963530107e-06,0.9989371447695143,0.8224372384937239
Empresa 2096,98161.9448,1.9069932431849141e-06,0.9989390517627575,0.8225679916317992
Empresa 4118,98053.1334,1.9048793628517133e-06,0.9989409566421203,0.8226987447698745
Empresa 694,97947.7574,1.9028322220742634e-06,0.9989428594743425,0.8228294979079498
Empresa 5943,97728.319,1.898569189725547e-06,0.9989447580435322,0.8229602510460251
Empresa 424,97584.4416,1.8957740818025527e-06,0.998946653817614,0.8230910041841004
Empresa 3835,97294.2838,1.8901371828476188e-06,0.9989485439547969,0.8232217573221757
Empresa 653,96703.0034,1.8786503716406379e-06,0.9989504226051685,0.823352510460251
Empresa 6707,96585.8616,1.8763746565297601e-06,0.9989522989798251,0.8234832635983264
Empresa 6213,96460.692,1.8739429852549245e-06,0.9989541729228103,0.8236140167364017
Empresa 1059,96120.0,1.867324357808913e-06,0.9989560402471681,0.823744769874477
Empresa 1109,95956.80960000001,1.8641540560103218e-06,0.9989579044012241,0.8238755230125523
Empresa 4957,95856.8982,1.8622130760806214e-06,0.9989597666143002,0.8240062761506276
Empresa 7097,95761.5436,1.8603606211575138e-06,0.9989616269749213,0.8241370292887029
Empresa 5825,95701.1482,1.859187319019357e-06,0.9989634861622403,0.8242677824267782
Empresa 3782,95571.3506,1.856665739534701e-06,0.9989653428279798,0.8243985355648535
Empresa 3652,95371.11839999999,1.8527758262567393e-06,0.998967195603806,0.8245292887029289
Empresa 7006,95363.6068,1.8526298983161846e-06,0.9989690482337042,0.8246600418410042
Empresa 4180,95319.3026,1.8517692001075576e-06,0.9989709000029043,0.8247907949790795
Empresa 5859,94989.7178,1.845366352365115e-06,0.9989727453692567,0.8249215481171548
Empresa 7051,94801.02,1.8417005180100908e-06,0.9989745870697747,0.8250523012552301
Empresa 3997,94763.3908,1.840969495104089e-06,0.9989764280392698,0.8251830543933054
Empresa 5216,94732.045,1.840360539882959e-06,0.9989782683998096,0.8253138075313807
Empresa 1255,94669.0686,1.8391370966277874e-06,0.9989801075369062,0.825444560669456
Empresa 6033,94664.2626,1.839043730409897e-06,0.9989819465806367,0.8255753138075314
Empresa 2617,94532.7384,1.8364886082469616e-06,0.998983783069245,0.8257060669456067
Empresa 334,94493.40040000001,1.8357243884634884e-06,0.9989856187936335,0.825836820083682
Empresa 1727,94417.6258,1.834252314428082e-06,0.9989874530459479,0.8259675732217573
Empresa 350,94369.459,1.8333165774443357e-06,0.9989892863625254,0.8260983263598326
Empresa 6430,94307.96,1.832121835656145e-06,0.9989911184843611,0.8262290794979079
Empresa 4374,94204.3818,1.8301096207602023e-06,0.9989929485939818,0.8263598326359832
Empresa 5912,94193.4882,1.8298979906663174e-06,0.9989947784919725,0.8264905857740585
Empresa 2441,94028.5,1.826692762986219e-06,0.9989966051847354,0.8266213389121339
Empresa 7468,93659.328,1.8195208542490046e-06,0.9989984247055896,0.8267520920502092
Empresa 4623,93530.9366,1.8170265930281017e-06,0.9990002417321827,0.8268828451882845
Empresa 4553,93299.55440000001,1.8125315283378876e-06,0.999002054263711,0.8270135983263598
Empresa 1806,92560.0,1.7981641964085828e-06,0.9990038524279075,0.8271443514644351
Empresa 406,92550.0854,1.7979715853590828e-06,0.9990056503994929,0.8272751046025104
Empresa 5408,92401.27739999999,1.7950806906125488e-06,0.9990074454801835,0.8274058577405857
Empresa 76,92373.1,1.7945332879350656e-06,0.9990092400134715,0.827536610878661
Empresa 3651,92211.5472,1.7913947998107185e-06,0.9990110314082713,0.8276673640167364
Empresa 7643,91719.5374,1.7818365197043859e-06,0.999012813244791,0.8277981171548117
Empresa 7172,91543.62,1.7784189703287885e-06,0.9990145916637613,0.827928870292887
Empresa 5048,91492.0,1.7774161479884838e-06,0.9990163690799093,0.8280596234309623
Empresa 1397,91457.6638,1.7767490982317775e-06,0.9990181458290075,0.8281903765690377
Empresa 5617,91420.67540000001,1.7760305241548283e-06,0.9990199218595317,0.828321129707113
Empresa 1852,91375.69480000001,1.7751566855155352e-06,0.9990216970162172,0.8284518828451883
Empresa 5965,91139.9872,1.7705775912292191e-06,0.9990234675938084,0.8285826359832636
Empresa 4822,91089.72,1.7696010497502464e-06,0.9990252371948581,0.828713389121339
Empresa 6109,90905.6146,1.7660244320034284e-06,0.9990270032192902,0.8288441422594143
Empresa 509,90457.286,1.7573147470774776e-06,0.9990287605340372,0.8289748953974896
Empresa 2776,90421.864,1.7566266034715446e-06,0.9990305171606407,0.8291056485355649
Empresa 3619,90242.88500000001,1.753149576357143e-06,0.9990322703102171,0.8292364016736402
Empresa 5475,89717.2688,1.7429384243271914e-06,0.9990340132486415,0.8293671548117155
